timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B315.KV1_VMM21_V:d,B315.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B315.KV1_VM21_V,,,
B314.KV1_VMM22_V:d,B314.KV1_VMM22_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B314.KV1_VM22_V,,,
B311.KV1_VMM26_V:d,B311.KV1_VMM26_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.KV1_VM26_V,,,
B317.KV1_VMM22_V:d,B317.KV1_VMM22_V.energy,daily,counter,raw,True,,2026-02-21,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.KV1_VM22_V,,,
B317.KV1_VMM23_V:d,B317.KV1_VMM23_V.energy,daily,counter,raw,True,,2026-02-10,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.KV1_VM23_V,,,
B317.KV1_VMM25_V:d,B317.KV1_VMM25_V.energy,daily,counter,raw,True,,2026-01-09,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.KV1_VM25_V,,,
B311.KV1_VMM27_V:d,B311.KV1_VMM27_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.KV1_VM27_V,,,
B337.KV1_VMM21_V:d,B337.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B337.KV1_VM21_V,,,
B381.KV1_VMM21_V:d,B381.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B381.KV1_VM21_V,,,
B310.KV1_VMM24_V:d,B310.KV1_VMM24_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.KV1_VM24_V,,,
B313.KV1_VMM21_V:d,B313.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.KV1_VM21_V,,,
B312.KV1_VMM21_V:d,B312.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.KV1_VM21_V,,,
B314.KV1_VMM21_V:d,B314.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B314.KV1_VM21_V,,,
B318.KV1_VMM21_V:d,B318.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B318.KV1_VM21_V,,,
B353.KV1_VMM21_V:d,B353.KV1_VMM21_V.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B353.KV1_VM21_V,,,
