timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B634.KV1_VM21:d,B634.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B634.KV1_VM21,,,
B634.KV1_VM22:d,B634.KV1_VM22.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B634.KV1_VM22,,,
B637.KV1_VM21:d,B637.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B637.KV1_VM21,,,
B638.KV1_VM21:d,B638.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B638.KV1_VM21,,,
B641.KV1_VM21:d,B641.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B641.KV1_VM21,,,
B642.KV1_VM21:d,B642.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B642.KV1_VM21,,,
B643.KV1_VM21:d,B643.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B643.KV1_VM21,,,
B650.KV1_VM21:d,B650.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B650.KV1_VM21,,,
B651.KV1_VM21:d,B651.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B651.KV1_VM21,,,
B652.KV1_VM21:d,B652.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B652.KV1_VM21,,,
B653.KV1_VM23_V:d,B653.KV1_VM23_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B653.KV1_VM23_V,,,
B654.KV1_VM21_V:d,B654.KV1_VM21_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B654.KV1_VM21_V,,,
B655.KV1_VM21:d,B655.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B655.KV1_VM21,,,
B656.KV1_VM21:d,B656.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B656.KV1_VM21,,,
B658.KV1_VM21:d,B658.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B658.KV1_VM21,,,
B659.KV1_VM21_V:d,B659.KV1_VM21_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B659.KV1_VM21_V,,,
B661.KV1_VM22:d,B661.KV1_VM22.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B661.KV1_VM22,,,
B661.KV1_VM23:d,B661.KV1_VM23.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B661.KV1_VM23,,,
B661.KV1_VM24:d,B661.KV1_VM24.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B661.KV1_VM24,,,
B664.KV1_VM21_V:d,B664.KV1_VM21_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B664.KV1_VM21_V,,,
B674.KV1_VM21:d,B674.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B674.KV1_VM21,,,
B684.KV1_VM21:d,B684.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B684.KV1_VM21,,,
B821.KV1_VM21:d,B821.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B821.KV1_VM21,,,
B821.KV1_VM22:d,B821.KV1_VM22.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B821.KV1_VM22,,,
B833.KV1_VM21:d,B833.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B833.KV1_VM21,,,
B833.KV1_VM22:d,B833.KV1_VM22.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B833.KV1_VM22,,,
B833.KV1_VM23:d,B833.KV1_VM23.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B833.KV1_VM23,,,
B834.KV1_VM21:d,B834.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B834.KV1_VM21,,,
B841.KV1_VM21:d,B841.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B841.KV1_VM21,,,
B841.KV1_VM22:d,B841.KV1_VM22.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B841.KV1_VM22,,,
B841.KV1_VM23:d,B841.KV1_VM23.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B841.KV1_VM23,,,
B841.KV1_VM24:d,B841.KV1_VM24.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B841.KV1_VM24,,,
B850.KV1_VM21:d,B850.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B850.KV1_VM21,,,
B921.KV1_VM21_V:d,B921.KV1_VM21_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B921.KV1_VM21_V,,,
B653.KV1_VM21_V:d,B653.KV1_VM21_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B653.KV1_VM21_V,,,
B653.KV1_VM22_V:d,B653.KV1_VM22_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B653.KV1_VM22_V,,,
B654.KV1_VM22_V:d,B654.KV1_VM22_V.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B654.KV1_VM22_V,,,
B661.KV1_VM21:d,B661.KV1_VM21.volume,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B661.KV1_VM21,,,
